"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"920","@sixers @celtics @Toyota @BenSimmons25 @TJMcConnell @JJRedick @dariosaric @JoelEmbiid Thank god no Covington",FALSE,0,"sixers",2018-05-07 22:16:44,FALSE,"993608152284389376","993615642170478592","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brock_timmons28",0,FALSE,FALSE,NA,NA
"921","#NBA @VCalle4 nos deja un gran resumen, https://t.co/1mZiBrREdX , de los #PlayOffNBA Y un resumen de cada equipo.",FALSE,1,NA,2018-05-07 22:16:43,FALSE,NA,"993615640660496385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiempomuerto3",1,FALSE,FALSE,NA,NA
"922","Oh now Brett Brown wants to use his timeouts when the Celtics go on a run",FALSE,0,NA,2018-05-07 22:16:43,FALSE,NA,"993615638915698689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mbken84",0,FALSE,FALSE,NA,NA
"923","4:59 1Q
Philadelphia 14
Celtics 13",FALSE,0,NA,2018-05-07 22:16:43,FALSE,NA,"993615638164856832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I_Am_A_Celtic31",0,FALSE,FALSE,NA,NA
"924","#TheJays un lunes por la noche es bien. #Celtics",FALSE,0,NA,2018-05-07 22:16:42,FALSE,NA,"993615636973670406",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RuBeN__34",0,FALSE,FALSE,NA,NA
"925","And then the Celtics hit two 3‚Äôs to make it a one point game lol thank god im not an expert",FALSE,0,"N_Russ0",2018-05-07 22:16:42,FALSE,"993615437324783616","993615634108960774","4159758239","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","N_Russ0",0,FALSE,FALSE,NA,NA
"926","Lmfao Sixers create a bit of separation and every single time the Celtics just get hot from 3 it‚Äôs amazing",FALSE,0,NA,2018-05-07 22:16:41,FALSE,NA,"993615632724840450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoyIIe",0,FALSE,FALSE,NA,NA
"927","Celtics hit back-to-back threes. Brown calls timeout. DROP THE CONFETTI https://t.co/8A0yDN0Nsn",FALSE,2,NA,2018-05-07 22:16:41,FALSE,NA,"993615631340785664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChaseGage1",0,FALSE,FALSE,NA,NA
"928","Tatum for 3 ! #Celtics",FALSE,0,NA,2018-05-07 22:16:40,FALSE,NA,"993615628245270528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xoniia",1,FALSE,FALSE,NA,NA
"929","Why does the live sound on @NBAonTNT always suck? @celtics #NBAPlayofffs",FALSE,0,NA,2018-05-07 22:16:40,FALSE,NA,"993615625389068288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lancernorris",0,FALSE,FALSE,NA,NA
"930","JayWatch #Celtics",FALSE,0,NA,2018-05-07 22:16:39,FALSE,NA,"993615623203770368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatsThell_",0,FALSE,FALSE,NA,NA
"931","Can an expendable player on either the Sixers or (preferably) Celtics roster please hustle hard after a loose ball‚Ä¶ https://t.co/wTr7wJapK4",FALSE,0,NA,2018-05-07 22:16:38,TRUE,NA,"993615619370057728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anaphoristand",0,FALSE,FALSE,NA,NA
"932","Hey the Celtics are on tv",FALSE,1,NA,2018-05-07 22:16:38,FALSE,NA,"993615618120306688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pat_mcinnis26",0,FALSE,FALSE,NA,NA
"933","My Celtics are going to the finals",FALSE,1,NA,2018-05-07 22:16:37,FALSE,NA,"993615614047588352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JaySlime",0,FALSE,FALSE,NA,NA
"934","@p0is0n0uz @celtics Lmao",FALSE,0,"p0is0n0uz",2018-05-07 22:16:36,FALSE,"993614587944751104","993615609685598208","20546685","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HennessyPapi",0,FALSE,FALSE,NA,NA
"935","#Celtics
‚è∞ TIMEOUT ‚è∞
BOS 13 vs 14 PHI
Q1 4:59

#NBAnoSporTV #CUsRise #BeatPhila",FALSE,3,NA,2018-05-07 22:16:35,FALSE,NA,"993615604744585217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CelticsPlacar",0,FALSE,FALSE,NA,NA
"936","Let‚Äôs go #Celtics",FALSE,1,NA,2018-05-07 22:16:35,FALSE,NA,"993615603771543552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Didjow7",0,FALSE,FALSE,NA,NA
"937","@NBAonTNT y'all really could've got rid of Kevin McHale in this series #Celtics vs #Sixers #PhilaUnite",FALSE,0,"NBAonTNT",2018-05-07 22:16:34,FALSE,NA,"993615600562987008","22178780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","See_My_Banks",0,FALSE,FALSE,NA,NA
"938","@diIanfox ily too sunshine",FALSE,1,"diIanfox",2018-05-07 22:16:34,FALSE,"993615475195211776","993615600332214273","2569562808","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","olivia_celtics",0,FALSE,FALSE,NA,NA
"939","Allez, on va se matter le match 4 ( et dernier) :p. Let's Go #Celtics",FALSE,0,NA,2018-05-07 22:16:33,FALSE,NA,"993615598159613955",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Samjedom",0,FALSE,FALSE,NA,NA
"940","Jaylen for 3!!! #PHIvsBOS #Celtics #cUsRise",FALSE,1,NA,2018-05-07 22:16:30,FALSE,NA,"993615582699380738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrBuddyGarrity",0,FALSE,FALSE,NA,NA
"941","Bring the brooms out Celtics. 6ixers gotta go. Don‚Äôt trust the process",FALSE,0,NA,2018-05-07 22:16:26,FALSE,NA,"993615565934735362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iAmEricTune",0,FALSE,FALSE,NA,NA
"942","@BostonF0x You are so so right about that. You just know the Nba wants the 6ers to stay in the series. But  im hopi‚Ä¶ https://t.co/C3jDmkNLKm",FALSE,0,"BostonF0x",2018-05-07 22:16:25,TRUE,"993561385362747392","993615563850166274","826070253604061185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greenbleedbetty",0,FALSE,FALSE,NA,NA
"943","Anderson needs to sit his bummy ass down before the Celtics get mad",FALSE,0,NA,2018-05-07 22:16:25,FALSE,NA,"993615561845301248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TJSantiago23",0,FALSE,FALSE,NA,NA
"944","o celtics s√≥ chuta de 3 esses arrombado",FALSE,0,NA,2018-05-07 22:16:24,FALSE,NA,"993615560675069952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","henrigfbpa",0,FALSE,FALSE,NA,NA
"945","@celtics keep saying shit like ""Where's LeBron?""

Keep playing &amp; Y'all about to find out",FALSE,0,"celtics",2018-05-07 22:16:23,FALSE,NA,"993615554819887104","18139461","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_ShowOut15",0,FALSE,FALSE,NA,NA
"946","Celtics I‚Äôm rooting for you let‚Äôs win this series",FALSE,0,NA,2018-05-07 22:16:22,FALSE,NA,"993615550126403585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ghicks_44",0,FALSE,FALSE,NA,NA
"947","4-0 or 4-1? Go for the sweep! Go #Celtics go! #NBAPlayoffs #CUsRise",FALSE,0,NA,2018-05-07 22:16:18,FALSE,NA,"993615534947106816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Guapogie513",0,FALSE,FALSE,NA,NA
"948","Might do some chores today. Maybe sweeping like the @celtics will. Go C's!!!Ì†ΩÌ∏ä‚òòÔ∏èÌ†æÌ¥ò #Celtics #CsUp #NBA #NBAPlayoffs‚Ä¶ https://t.co/YBdspvHw09",FALSE,1,NA,2018-05-07 22:16:18,TRUE,NA,"993615534087262208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MetalRanga",0,FALSE,FALSE,NA,NA
"949","Tomara que o Celtics termine a s√©rie hj",FALSE,0,NA,2018-05-07 22:16:17,FALSE,NA,"993615528802562048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlos_krug",0,FALSE,FALSE,NA,NA
"950","@FerAlvarez @celtics @sixers @AlvaroNBAMartin @PabloViruega Cree usted que los celtics barran?",FALSE,0,"FerAlvarez",2018-05-07 22:16:15,FALSE,"993602303897886720","993615522708295692","100147436","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melendez1083",0,FALSE,FALSE,NA,NA
"951","@ItsShake4ndbake Gonna be fun to watch next year Lebron in philly against the Celtics in the ecf probably",FALSE,0,"ItsShake4ndbake",2018-05-07 22:16:14,FALSE,"993613039906811904","993615517805137920","770869718303596544","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrHoodieMaddog",0,FALSE,FALSE,NA,NA
"952","BROWN FOR 3

13-14

Timeout Sixers

#NBAPlayoffs #NBAnoSporTV #CUsRise",FALSE,2,NA,2018-05-07 22:16:13,FALSE,NA,"993615513468194817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celtics_Brasil",0,FALSE,FALSE,NA,NA
"953","Got out the gym just in time to see the @celtics play! Let‚Äôs finish this series tonight!",FALSE,0,NA,2018-05-07 22:16:11,FALSE,NA,"993615506195341313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiftedBlackMan_",0,FALSE,FALSE,NA,NA
"954","Let‚Äôs Go @celtics let‚Äôs take this Ì†ΩÌπåÌ†ºÌøΩÌ†ΩÌπåÌ†ºÌøΩÌ†ΩÌπåÌ†ºÌøΩÌ†ΩÌπåÌ†ºÌøΩÌ†ΩÌπåÌ†ºÌøΩ‚òòÔ∏è‚òòÔ∏è‚òòÔ∏è‚òòÔ∏è‚òòÔ∏è‚òòÔ∏è‚ÄºÔ∏è‚ÄºÔ∏è",FALSE,0,NA,2018-05-07 22:16:11,FALSE,NA,"993615502957301761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatBostonMF",0,FALSE,FALSE,NA,NA
"955","Lets Go #Celtics
4-0 na yan! Watching Here in office
Good Morning Dutyfree Phil.
#nbaonabscbn 
#2018Playoffs https://t.co/fwgdnTggvu",FALSE,0,NA,2018-05-07 22:16:09,FALSE,NA,"993615497794011137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayveeEmbs",0,FALSE,FALSE,NA,NA
"956","Let‚Äôs go Celtics!!",FALSE,0,NA,2018-05-07 22:16:09,FALSE,NA,"993615495445319687",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paramount_MV",0,FALSE,FALSE,NA,NA
"957","#celtics by way of gun shot wounds #PhilaUnite",FALSE,0,NA,2018-05-07 22:16:07,FALSE,NA,"993615489380237313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eL_Sk8Mafia384c",0,FALSE,FALSE,NA,NA
"958","Justin Poulin, THE ORIGINAL #Celtics Podcaster is IN THE HOUSE! https://t.co/GCkSt0nDCT",FALSE,2,NA,2018-05-07 22:16:07,FALSE,NA,"993615489040617472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CLNS_Nick",0,FALSE,FALSE,NA,NA
"959","@JRK316 That's only because they're being compared to the Celtics, who they aren't as good as, (yet), and who reall‚Ä¶ https://t.co/Hl7Pyqj6E4",FALSE,0,"JRK316",2018-05-07 22:16:05,TRUE,"993614386014162946","993615479775232000","25533611","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freedarko",0,FALSE,FALSE,NA,NA
"960","The @celtics are wearing black on the road. For this reason alone, they deserve to lose tonight. #BosvsPhi",FALSE,0,NA,2018-05-07 22:16:04,FALSE,NA,"993615476881313792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PuckmanRI",0,FALSE,FALSE,NA,NA
"961","@olivia_celtics ily",FALSE,1,"olivia_celtics",2018-05-07 22:16:04,FALSE,"993243826520289282","993615475195211776","1050697279","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diIanfox",0,FALSE,FALSE,NA,NA
"962","Tatum for 3!!!! #PHIvsBOS #Celtics #cUsRise",FALSE,0,NA,2018-05-07 22:16:00,FALSE,NA,"993615459307196416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrBuddyGarrity",0,FALSE,FALSE,NA,NA
"963","Jayson Tatum had some words for the #Sixers bench after hitting the 3. #Celtics",FALSE,77,NA,2018-05-07 22:15:59,FALSE,NA,"993615456207560704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tvabby",13,FALSE,FALSE,NA,NA
"964","There's not a doubt in my mind the #Celtics will re-sign Marcus Smart this summer. https://t.co/oHaPaRkdLn",FALSE,77,NA,2018-05-07 22:15:57,FALSE,NA,"993615448112496645",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamMKaufman",12,FALSE,FALSE,NA,NA
"965","Sixers punching Celtics in the mouth early",FALSE,0,NA,2018-05-07 22:15:55,FALSE,NA,"993615437324783616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","N_Russ0",0,FALSE,FALSE,NA,NA
"966","@HPbasketball Yeah, Cavs are historically bad at defending guards. Celtics are in a position to exploit that.",FALSE,2,"HPbasketball",2018-05-07 22:15:54,FALSE,"993614848939343872","993615431792443392","12700662","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","teambasketball",0,FALSE,FALSE,NA,NA
"967","Blazing hot start from the Celtics Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•",FALSE,0,NA,2018-05-07 22:15:52,FALSE,NA,"993615426381930496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jim_walsh13",0,FALSE,FALSE,NA,NA
"968","Brett Brown had to made a change for Robert Covington. he's been a huge negative all series. 2 games shooting 0-4 o‚Ä¶ https://t.co/oIiUU0k6tp",FALSE,0,NA,2018-05-07 22:15:52,TRUE,NA,"993615423995301889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CallMeDBlock",0,FALSE,FALSE,NA,NA
"969","Let‚Äôs go Celtics!! Let‚Äôs sweep the Sixers!!",FALSE,1,NA,2018-05-07 22:15:50,FALSE,NA,"993615417850687490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suleskim",0,FALSE,FALSE,NA,NA
"970","@lonevoice_ @JRICH23FAN @ourtradingcards @RunADZ_ Bron was forced to join up. No human could have lead those cavs p‚Ä¶ https://t.co/1wvIOrGfJo",FALSE,0,"lonevoice_",2018-05-07 22:15:49,TRUE,"993613815420874753","993615412700090370","822616905215279105","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SavedByAbiel",0,FALSE,FALSE,NA,NA
"971","TATUM FOR 3

10-14

#NBAPlayoffs #NBAnoSporTV #CUsRise",FALSE,1,NA,2018-05-07 22:15:47,FALSE,NA,"993615405032894464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celtics_Brasil",0,FALSE,FALSE,NA,NA
"972","Hey lou..don't worry..Dakota stopped taking his medications after the Celtics beat the bucks https://t.co/GjJZWf9RiT",FALSE,0,NA,2018-05-07 22:15:45,FALSE,NA,"993615395876687872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattframingham",0,FALSE,FALSE,NA,NA
"973","Can‚Äôt speak for you but I‚Äôm a big fan of this 6 p.m. start time in Philadelphia. #CUsRise #BOSvsPHI #Celtics",FALSE,1,NA,2018-05-07 22:15:45,FALSE,NA,"993615395100573696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TylersTake_",0,FALSE,FALSE,NA,NA
"974","@beewol @celtics I'm impressed by this youthful Celtics team, I didn't expect them to play this good in the playoff‚Ä¶ https://t.co/PZ5QC7xs4X",FALSE,0,"beewol",2018-05-07 22:15:43,TRUE,"993612368633647104","993615387920039937","41091381","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RonnieMatrix",0,FALSE,FALSE,NA,NA
"975","Esa serie de los 76ers y Celtics se empata.",FALSE,0,NA,2018-05-07 22:15:43,FALSE,NA,"993615387416723456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elbicho1712",0,FALSE,FALSE,NA,NA
"976","Bring out the brooms!!!! #Celtics
‚òù More To Go!!! #Sweep https://t.co/U8kK3AyHL8",FALSE,0,NA,2018-05-07 22:15:41,FALSE,NA,"993615378873049088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Llcooray89",0,FALSE,FALSE,NA,NA
"977","@ruekanga @NBCSPhilly I‚Äôve been saying that shit this whole series. The last game was one of the worse I‚Äôve heard.‚Ä¶ https://t.co/W90rDpEoBz",FALSE,1,"ruekanga",2018-05-07 22:15:40,TRUE,"993613546129903618","993615375194521601","951603132","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewScholz3",0,FALSE,FALSE,NA,NA
"978","Cavs and Celtics today",FALSE,0,NA,2018-05-07 22:15:37,FALSE,NA,"993615360967372800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeanRankin2",0,FALSE,FALSE,NA,NA
"979","@celtics vs @sixers is underway and I have to find dinner before @Raptors vs @cavs WHAT AN EXCITING MONDAY NIGHT! https://t.co/mLllnPPdcQ",FALSE,0,"celtics",2018-05-07 22:15:36,FALSE,NA,"993615358262173696","18139461","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gr88ntig8r",0,FALSE,FALSE,NA,NA
"980","The big mans role in the nba has changed  now that we have more versatile  big men they rarely play the post everyo‚Ä¶ https://t.co/67GbCKlZgC",FALSE,0,NA,2018-05-07 22:15:35,TRUE,NA,"993615353384185856",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bigoz1989",0,FALSE,FALSE,NA,NA
"981","a ver Boston Celtics vs Philadelphia 76ers",FALSE,0,NA,2018-05-07 22:15:32,FALSE,NA,"993615342592290816",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","hugosilva82",0,FALSE,FALSE,NA,NA
"982","@AJsgirlfriend20 @chrissylynn7837 @celtics @DonnieWahlberg @MargaretTallma1 @DDUBGIRL69 He just may be he is a huge @celtics  fan",FALSE,2,"AJsgirlfriend20",2018-05-07 22:15:32,FALSE,"993615027096633344","993615340633575430","22389408","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CncBHDdubBsbLuv",0,FALSE,FALSE,NA,NA
"983","UPDATE: I‚Äôm at a sports bar, had to ask 3 times to get them to turn on the Celtics. Told me the game ain‚Äôt start ti‚Ä¶ https://t.co/OWfMMO1zhs",FALSE,0,NA,2018-05-07 22:15:28,TRUE,NA,"993615324154093569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marissa_loove",0,FALSE,FALSE,NA,NA
"984","Se√±or @JesusJRo8 ponga los Celtics ya",FALSE,1,NA,2018-05-07 22:15:27,FALSE,NA,"993615320874143745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josefontanfcb",1,FALSE,FALSE,NA,NA
"985","Im more worried bout the Celtics then who we gone play in Finals https://t.co/B4Y4Ekz0WU",FALSE,0,NA,2018-05-07 22:15:25,FALSE,NA,"993615311202148352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PolkSosa",0,FALSE,FALSE,NA,NA
"986","Celtics t√° ruim hoje ainda bem que t√° 3-0 na s√©rie pra gente rsrs",FALSE,0,NA,2018-05-07 22:15:24,FALSE,NA,"993615307934765056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iaew_Gabriel",0,FALSE,FALSE,NA,NA
"987","@Jaynewhatwhat Hi Jayne Jensen is me Owen Isaacs Boston Celtics must win tonight for our team Boston Red Sox will p‚Ä¶ https://t.co/TDdh1I8YcM",FALSE,0,"Jaynewhatwhat",2018-05-07 22:15:23,TRUE,NA,"993615304210178048","584262084","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","OwenIsaacs9",0,FALSE,FALSE,NA,NA
"988","Hoje os Sixers vencem essa partida, para dar uma expectativa e iludir os torcedores, mas a√≠ no game 5, os Celtics leva.

#NBAnoSporTV",FALSE,1,NA,2018-05-07 22:15:23,FALSE,NA,"993615303480397824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","depressivaNBA",1,FALSE,FALSE,NA,NA
"989","J√° √© a segunda bola de 3 que o Rozier acerta na jun√ß√£o do aro com a tabela

#NBAPlayoffs #NBAnoSporTV #CUsRise",FALSE,1,NA,2018-05-07 22:15:21,FALSE,NA,"993615296677203968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celtics_Brasil",0,FALSE,FALSE,NA,NA
"990","Hoy es el automatico de Sixers, para cerrar en TD Garden el pase de Celtics https://t.co/h6qIvsqszc",FALSE,0,NA,2018-05-07 22:15:21,FALSE,NA,"993615296245260289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SrLampson",0,FALSE,FALSE,NA,NA
"991","These are what I'm on tonight. Anyone on anything else? @CalinVegas @45gotFAT @mama_loves_ham @SoCal_Jeff 

I went‚Ä¶ https://t.co/Vil7gf3s1G",FALSE,0,NA,2018-05-07 22:15:19,TRUE,NA,"993615287005020160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","belligerentNuck",0,FALSE,FALSE,NA,NA
"992","Do or die for game 4, 5 6ers #NBAPlayoffs (@ Wells Fargo Center - @wellsfargoctr for @celtics vs @Sixers in Philade‚Ä¶ https://t.co/JzbJJ0urBJ",FALSE,0,NA,2018-05-07 22:15:14,TRUE,NA,"993615264775331840",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","angelsteve89",0,FALSE,FALSE,"-75.17190347","39.9011983"
"993","How about making a shot? @celtics",FALSE,1,NA,2018-05-07 22:15:13,FALSE,NA,"993615262212608002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benrt0",0,FALSE,FALSE,NA,NA
"994","Manque de r√©ussite derri√®re l'arc pour les Celtics mais la s√©lection est bonne √ßa va aller.",FALSE,0,NA,2018-05-07 22:15:12,FALSE,NA,"993615259100438528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PronosticSide",0,FALSE,FALSE,NA,NA
"995","@NBAonTNT Al Horford for President. #Celtics",FALSE,0,"NBAonTNT",2018-05-07 22:15:11,FALSE,"993614982595002368","993615252498481152","22178780","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Garyville_Girl",0,FALSE,FALSE,NA,NA
"996","Black Celtics jerseys are garbage",FALSE,1,NA,2018-05-07 22:15:09,FALSE,NA,"993615246085455883",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StonedPhillyFan",0,FALSE,FALSE,NA,NA
"997","the #Sixers &amp; #Celtics felt a little shaky at the start, but Philly leads 11-7 as both teams appear to maybe be get‚Ä¶ https://t.co/DxniEXLF2B",FALSE,0,NA,2018-05-07 22:15:08,TRUE,NA,"993615241794727936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danieljtgallen",1,FALSE,FALSE,NA,NA
"998","Sixers 109 Celtics 106",FALSE,0,NA,2018-05-07 22:15:07,FALSE,NA,"993615235947909120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shahabalhadad1",0,FALSE,FALSE,NA,NA
"999","Celtics-Sixers Game 3: A Lesson in Late Game Situations 
Revisit the 3 SLOB plays that were executed to perfection‚Ä¶ https://t.co/DbBwznSFeR",FALSE,2,NA,2018-05-07 22:15:06,TRUE,NA,"993615231728447488",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","FastModel",0,FALSE,FALSE,NA,NA
"1000","Bruh this is so impressive https://t.co/OYTtreZZ8O",FALSE,0,NA,2018-05-07 22:15:05,FALSE,NA,"993615227986980864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_chefarab",0,FALSE,FALSE,NA,NA
"1001","Don‚Äôt have enough nails left to chew off, hoping the @celtics bust out the broom for the sweep! #NBAPlayoff #CUsRise",FALSE,0,NA,2018-05-07 22:15:05,FALSE,NA,"993615226858700800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bjanet_n",0,FALSE,FALSE,NA,NA
"1002","JetBlue paints Airbus A320 in colors of NBA's Boston Celtics (and we predict New York fans will boycott it)‚Ä¶ https://t.co/SlXV56Wk51",FALSE,1,NA,2018-05-07 22:15:05,TRUE,NA,"993615226208772097",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","usatodaytravel",3,FALSE,FALSE,NA,NA
"1003","@salgamsuuyu @kaankural Bence sixers zorlardƒ± ama celtics gelecek s√ºrpriz olmazsa",FALSE,0,"salgamsuuyu",2018-05-07 22:15:03,FALSE,"993614095533400064","993615217719435264","3460849642","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkPasenger18",0,FALSE,FALSE,NA,NA
"1004","@gussaturnine @J_M_B_3 @stephenasmith @KingJames @KDTrey5 @sixers @celtics @FirstTake *retweeting",FALSE,0,"plucas54",2018-05-07 22:15:02,FALSE,"993614993735192576","993615215567794176","2395430256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","plucas54",0,FALSE,FALSE,NA,NA
"1005","Who y'all got? #sixers #celtics #nbaplayoffs #nba #NBAonTNT",FALSE,0,NA,2018-05-07 22:15:02,FALSE,NA,"993615214238228480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toypoint0",0,FALSE,FALSE,NA,NA
