"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2212","Thank you Brett, doing something that makes sense.  Covington has struggled and he needs to watch for a bit. #Sixers #PhilaUnite",FALSE,0,NA,2018-05-07 22:03:25,FALSE,NA,"993612290812497921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osprey4life",0,FALSE,FALSE,NA,NA
"2213","@stephenasmith @RealSkipBayless @getnickwright @sixers in 7",FALSE,0,"stephenasmith",2018-05-07 22:03:24,FALSE,NA,"993612289252188160","16302242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexPolen",0,FALSE,FALSE,NA,NA
"2214","Philla doesn‚Äôt quit!!! Let‚Äôs go sixers! #believe https://t.co/9INFJCNbhJ",FALSE,0,NA,2018-05-07 22:03:24,FALSE,NA,"993612286542647296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mkeeler16",0,FALSE,FALSE,NA,NA
"2215","Sixers ser√≠a un sitio ideal si LeBron quiere ser m√°s alero que director. Con Simmons en el quinteto se puede libera‚Ä¶ https://t.co/vlnyOOMKTQ",FALSE,0,"_sergiohv",2018-05-07 22:03:23,TRUE,"993611989124632576","993612282730082305","935324988","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_sergiohv",0,FALSE,FALSE,NA,NA
"2216","It‚Äôs about time we put Covington on the bench but it might be a little to late https://t.co/3P88Wv6a41",FALSE,0,NA,2018-05-07 22:03:21,FALSE,NA,"993612277130629120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beamer023",0,FALSE,FALSE,NA,NA
"2217","#itson #sixersceltics #nbaplayoffs2018 #game4 #cmonphilly @ Sixers Game at‚Ä¶ https://t.co/3o1q8H9lCE",FALSE,0,NA,2018-05-07 22:03:20,FALSE,NA,"993612268993593344",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","writegold",0,FALSE,FALSE,"-75.17154775","39.90138992"
"2218","SIXERS LETS FUCKING GO‚ÄºÔ∏è TURN UP ON THESE DICKHEADSÌ†ΩÌ∏§ FUCK THE CELTICS &amp; THE WHOLE CITY OF BOSTONÌ†ΩÌ∂ïÌ†ºÌøª #41-33",FALSE,1,NA,2018-05-07 22:03:16,FALSE,NA,"993612253843873792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Morello215",0,FALSE,FALSE,NA,NA
"2219","LETS GO @sixers !!!!!",FALSE,0,NA,2018-05-07 22:03:14,FALSE,NA,"993612246726119430",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Flyersrule63",0,FALSE,FALSE,NA,NA
"2220","Do or die tonight, men. No matter what, I love you so much. @sixers ‚ù§Ô∏èÌ†ΩÌ≤ô‚ù§Ô∏èÌ†ΩÌ≤ô‚ù§Ô∏è",FALSE,0,NA,2018-05-07 22:03:14,FALSE,NA,"993612246432534529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheerykyrie",0,FALSE,FALSE,NA,NA
"2221","Go Sixers. Please win. Please.",FALSE,1,NA,2018-05-07 22:03:13,FALSE,NA,"993612241848193024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianNestel",0,FALSE,FALSE,NA,NA
"2222","I swear my @sixers better show up today Ì†ΩÌ∏ë",FALSE,0,NA,2018-05-07 22:03:13,FALSE,NA,"993612240036261890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevinHowardJr",0,FALSE,FALSE,NA,NA
"2223","sixers are starting TJ over Roco interesting but i like it",FALSE,0,NA,2018-05-07 22:03:13,FALSE,NA,"993612239927209985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaneusilton",0,FALSE,FALSE,NA,NA
"2224","Defensive pairings on first possession of game for Sixers:

Simmons - Tatum
McConnell - Rozier
Redick - Smart
Saric‚Ä¶ https://t.co/ZOzCFsGhz3",FALSE,4,NA,2018-05-07 22:03:12,TRUE,NA,"993612236504649728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brianseltzer",3,FALSE,FALSE,NA,NA
"2225","Peace out sixers",FALSE,1,NA,2018-05-07 22:03:12,FALSE,NA,"993612236298977280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krsreek",0,FALSE,FALSE,NA,NA
"2226","Sixers are gonna win tonight! #PhilaUnite #HereTheyCome https://t.co/NVZpkUZRLO",FALSE,0,NA,2018-05-07 22:03:12,FALSE,NA,"993612236194242560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Steel_Legends",0,FALSE,FALSE,NA,NA
"2227","T√° na HORA! O Jogo 4 de @celtics (3-0) @sixers j√° est√° rolando no @SporTV! √â tudo ou nada para o Philadelphia!‚Ä¶ https://t.co/Udo92OIeRN",FALSE,9,NA,2018-05-07 22:03:12,TRUE,NA,"993612235560939520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NBABrasil",1,FALSE,FALSE,NA,NA
"2228","SUBIU A BOLA PARA O JOGO 4!

#Celtics x #HereTheyCome 

Tudo ou nada para o Sixers!

S√©rie: BOS 3-0 PHI #NBAnoSporTV",FALSE,31,NA,2018-05-07 22:03:11,FALSE,NA,"993612235074408448",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","camisa_23",1,FALSE,FALSE,NA,NA
"2229","Also fair play to Brett Brown for shaking things up. Adjustments are needed if the Sixers are at least going to get one win this series.",FALSE,0,"TomWestNBA",2018-05-07 22:03:11,FALSE,"993612066069073920","993612233874853888","1101078943","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomWestNBA",0,FALSE,FALSE,NA,NA
"2230","Fucking nailed it!! @IgglesCoverage @sixers #sixers #BosvsPhi https://t.co/JbIxUCZ3sG",FALSE,0,NA,2018-05-07 22:03:09,FALSE,NA,"993612226740281344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRBeng",0,FALSE,FALSE,NA,NA
"2231","Let‚Äôs sweep the Sixers tonight!! LET‚ÄôS GO, CELTS!! #Celtics ‚òòÔ∏èÌ†ºÌøÄ‚òòÔ∏èÌ†ºÌøÄ",FALSE,0,NA,2018-05-07 22:03:07,FALSE,NA,"993612214903992322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andydef",0,FALSE,FALSE,NA,NA
"2232","Sixers in 7",FALSE,0,NA,2018-05-07 22:03:06,FALSE,NA,"993612213817692161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k_dubbzz",0,FALSE,FALSE,NA,NA
"2233","Thanks for listening @Sixers https://t.co/qsaMwRkykI",FALSE,0,NA,2018-05-07 22:03:06,FALSE,NA,"993612212353847296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mullrainee",0,FALSE,FALSE,NA,NA
"2234","@BleacherReport I love that everyone is off our bandwagon. This ass whipping coupled with all the naysayers and dou‚Ä¶ https://t.co/FB2NcKZ7AV",FALSE,0,"BleacherReport",2018-05-07 22:03:06,TRUE,"993607779033198592","993612211817009154","890891","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StBasil215",0,FALSE,FALSE,NA,NA
"2235","LETS GO SIXERS FUCK BOSTON!!",FALSE,0,NA,2018-05-07 22:03:05,FALSE,NA,"993612209526837248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrinceJ_17",0,FALSE,FALSE,NA,NA
"2236","sixers winnin",FALSE,0,NA,2018-05-07 22:03:04,FALSE,NA,"993612205923893249",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","stalepack",0,FALSE,FALSE,NA,NA
"2237","#NBA Arranc√≥ el partido!
@celtics 0 @sixers 0

#CUsRise Ì†ºÌ∂ö #PhilaUnite 
#PLAYOFFSxNBARG",FALSE,0,NA,2018-05-07 22:03:03,FALSE,NA,"993612201431896065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nbargoficial",0,FALSE,FALSE,NA,NA
"2238","JRoll!!!  @JimmyRollins11 https://t.co/5VaSGUxBIf",FALSE,0,NA,2018-05-07 22:03:03,FALSE,NA,"993612198521069568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","cullerscarson",0,FALSE,FALSE,NA,NA
"2239","Kevin McHale announcing the Sixers-Celtics game AGAIN is an absolute crime. Why are you doing this to me @NBAonTNT?",FALSE,0,NA,2018-05-07 22:03:02,FALSE,NA,"993612195849166848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","St3pBack3",0,FALSE,FALSE,NA,NA
"2240","No way sixers get swept. I‚Äôm in denial",FALSE,0,NA,2018-05-07 22:03:01,FALSE,NA,"993612192674037760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kingadanV",0,FALSE,FALSE,NA,NA
"2241","TJ getting the start tonight, reminding us how the sixers are desperate to find a player anything like what Fultz is supposed to be",FALSE,0,NA,2018-05-07 22:03:00,FALSE,NA,"993612185153753089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2021_charlie",0,FALSE,FALSE,NA,NA
"2242","These semifinal series are done.. Sixers,Raptors,Pelicans,Jazz are just playing games  for extra $$$ now",FALSE,0,NA,2018-05-07 22:02:59,FALSE,NA,"993612184709206016",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","LTtwo",0,FALSE,FALSE,NA,NA
"2243","Sixers starting all the whites",FALSE,0,NA,2018-05-07 22:02:59,FALSE,NA,"993612182297501698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BoyThats_ARYAH",0,FALSE,FALSE,NA,NA
"2244","T.J. McConnell getting the start tonight for the Sixers ‚Äî alongside Ben Simmons.",FALSE,42,NA,2018-05-07 22:02:56,FALSE,NA,"993612171555885056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoodmanESPN",6,FALSE,FALSE,NA,NA
"2245","I can't believe the Sixers were favored to win this series Ì†ΩÌ∏Ç",FALSE,1,NA,2018-05-07 22:02:56,FALSE,NA,"993612170196811776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealJohnnyVo",0,FALSE,FALSE,NA,NA
"2246","@LaurieFitzptrck Sixers gonna win",FALSE,1,"LaurieFitzptrck",2018-05-07 22:02:56,FALSE,"993603884559097858","993612169215467522","30365182","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EaglesSB52",0,FALSE,FALSE,NA,NA
"2247","I CAN SMELL A WIN TONIGHT - SIXERS IN 7 https://t.co/vZEasptCA3",FALSE,2,NA,2018-05-07 22:02:56,FALSE,NA,"993612169001537536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notjeph",0,FALSE,FALSE,NA,NA
"2248","Sixers about to #TrustTheProcess as it leads them to a summer vacation?",FALSE,0,NA,2018-05-07 22:02:55,FALSE,NA,"993612167076372480",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","BarrettTomek",0,FALSE,FALSE,NA,NA
"2249","@TweetyFades @tweetydimes Idk about -6.5, but im Personally on sixers ML. Really think they get this one",FALSE,0,"TweetyFades",2018-05-07 22:02:55,FALSE,"993611807926378496","993612164307931137","3141639473","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MP2474",0,FALSE,FALSE,NA,NA
"2250","@sixers bet not get swept at home #NBAPlayoffs2018",FALSE,0,"sixers",2018-05-07 22:02:54,FALSE,NA,"993612160981856256","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bjthakiiid",0,FALSE,FALSE,NA,NA
"2251","Gotta love having Kevin McHale calling all the Sixers-Celtics games. Have to love it as a Sixers fan. They couldn‚Äôt‚Ä¶ https://t.co/XnrtO7SLn5",FALSE,2,NA,2018-05-07 22:02:53,TRUE,NA,"993612159715364864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattyEwwwllari",0,FALSE,FALSE,NA,NA
"2252","Now this is what I like to see https://t.co/GFWTUJ3xml",FALSE,0,NA,2018-05-07 22:02:53,FALSE,NA,"993612158981337088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaite_j_love",0,FALSE,FALSE,NA,NA
"2253","The Sixers are cooked, but TJ McConnell looks like a serial killer and that scares me.",FALSE,0,NA,2018-05-07 22:02:53,FALSE,NA,"993612158645784577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coachiggs",0,FALSE,FALSE,NA,NA
"2254","Sixers in 7",FALSE,1,NA,2018-05-07 22:02:53,FALSE,NA,"993612156431159298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","King_Charles3rd",1,FALSE,FALSE,NA,NA
"2255","Sixers winning",FALSE,2,NA,2018-05-07 22:02:52,FALSE,NA,"993612154115969024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChefBoyarHardie",0,FALSE,FALSE,NA,NA
"2256","The Wells Fargo Center is at least 1/3 empty for Game 4, with the #Sixers trailing three games to none, and the guy‚Ä¶ https://t.co/lpQfoZQcXO",FALSE,5,NA,2018-05-07 22:02:52,TRUE,NA,"993612153163788289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikeSielski",7,FALSE,FALSE,NA,NA
"2257","Sad sight at tip-off in Philly. 6pm start is ROUGH. #sixerstalk @sixers https://t.co/PZbFj7K5eW",FALSE,0,NA,2018-05-07 22:02:52,FALSE,NA,"993612152375332864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justslayin",0,FALSE,FALSE,NA,NA
"2258","Celtics/Sixers. Game 4. IT‚ÄôS GOING DOWN.",FALSE,1,NA,2018-05-07 22:02:52,FALSE,NA,"993612152106713088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheNoLookPass",0,FALSE,FALSE,NA,NA
"2259","Hopefully the sixers get swept .. all that shit talking all them kids do and can‚Äôt even back it up ... lol so let‚Äôs see",FALSE,1,NA,2018-05-07 22:02:52,FALSE,NA,"993612151691530240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damarisym90",0,FALSE,FALSE,NA,NA
"2260","TTTTTTTTJJJJJJJJJJ https://t.co/u7pHiSyZcO",FALSE,1,NA,2018-05-07 22:02:50,FALSE,NA,"993612145047818240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TKaiser7",0,FALSE,FALSE,NA,NA
"2261","Boston Celtics (3)
@
Philadelphia Sixers (0)

Playoffs #NBA Game 4
Semi-final eastern conference
#Celtics‚Ä¶ https://t.co/QlehcUNr4T",FALSE,0,NA,2018-05-07 22:02:50,TRUE,NA,"993612143311425537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NikoB19",0,FALSE,FALSE,NA,NA
"2262","@pins_MD20 @sixers they bought 20,000 embiid masks and the nba wouldnt allow them to give them out.",FALSE,1,"pins_MD20",2018-05-07 22:02:47,FALSE,"993296314967511041","993612134335512576","456922670","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","treypalmz",0,FALSE,FALSE,NA,NA
"2263","Come on @Sixers!!",FALSE,0,NA,2018-05-07 22:02:47,FALSE,NA,"993612130791444480",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Danie_stars",0,FALSE,FALSE,NA,NA
"2264","@sixers @NBAonTNT @975TheFanatic @RothmanOrtho Why are Celtics announcers calling the game in Philly..Ì†ΩÌ∏°",FALSE,0,"sixers",2018-05-07 22:02:46,FALSE,"993603881710989312","993612126995480576","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewScholz3",0,FALSE,FALSE,NA,NA
"2265","#Philaunite #Sixers #HereTheyCome",FALSE,0,NA,2018-05-07 22:02:45,FALSE,NA,"993612124038582272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConnorRJHigh",0,FALSE,FALSE,NA,NA
"2266","Sixers won 16 in a row this year, why can‚Äôt they come back and win 4?",FALSE,1,NA,2018-05-07 22:02:45,FALSE,NA,"993612123002589185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","travieballin26",0,FALSE,FALSE,NA,NA
"2267","LETS GOOOOO SIXERS!!! #PhilaUnite #WhyNotUs https://t.co/fIfElo4Owk",FALSE,4,NA,2018-05-07 22:02:44,FALSE,NA,"993612120913842177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustinLever2",0,FALSE,FALSE,NA,NA
"2268","1Ô∏è‚É£. Ì†ΩÌ∑ë https://t.co/x36tsNaQVV",FALSE,0,NA,2018-05-07 22:02:44,FALSE,NA,"993612120905396224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Josh_brown31",0,FALSE,FALSE,NA,NA
"2269","Sixers are gonna lose bad tonight. They‚Äôre starting McConnell over Covington",FALSE,0,NA,2018-05-07 22:02:44,FALSE,NA,"993612119944908805",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMarcusGraham",0,FALSE,FALSE,NA,NA
"2270","@orcungokturk LeBron'u severim ama o da hemen g√ºce gitmek isteyebilir. Sixers hakkƒ±nda haklƒ±sƒ±n zaten simmons light‚Ä¶ https://t.co/kPqgBrZOrI",FALSE,0,"orcungokturk",2018-05-07 22:02:44,TRUE,"993611537175597056","993612118103592960","100602953","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OuzAyhan28",0,FALSE,FALSE,NA,NA
"2271","@HonoraMcD @sixers Update, still trusting the process tonight! https://t.co/I2yjFxey09",FALSE,1,"HonoraMcD",2018-05-07 22:02:43,FALSE,"992568240961392640","993612114521743360","259579987","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terryofconnell",0,FALSE,FALSE,NA,NA
"2272","this is dope https://t.co/CrRuJTnvbv",FALSE,0,NA,2018-05-07 22:02:42,FALSE,NA,"993612112864907266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maxlaf22",0,FALSE,FALSE,NA,NA
"2273","LETS GO SIXERS!!! #PhilaUnite x #HereTheyCome x #TrustTheProcess",FALSE,0,NA,2018-05-07 22:02:41,FALSE,NA,"993612109425659905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeffrey_Wilson1",0,FALSE,FALSE,NA,NA
"2274","TJ starting. Sixers by 50",FALSE,1,NA,2018-05-07 22:02:41,FALSE,NA,"993612108762927104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_Carr4",1,FALSE,FALSE,NA,NA
"2275","Sixers look to do what no other team has done before in overcoming a 3-0 deficit to win a playoff series. Good thin‚Ä¶ https://t.co/hgEoZB39US",FALSE,0,NA,2018-05-07 22:02:40,TRUE,NA,"993612104279224320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlesLewisMPC",0,FALSE,FALSE,NA,NA
"2276","@NBABrasil @sixers O Cleveland virou 3x0 contra os Warriors na final da temporada retrasada n√£o foi?",FALSE,0,"NBABrasil",2018-05-07 22:02:40,FALSE,"993606398360543232","993612103243223041","589433710","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Felipe_Joquinha",0,FALSE,FALSE,NA,NA
"2277","@sixers @celtics @Toyota @BenSimmons25 @TJMcConnell @JJRedick @dariosaric @JoelEmbiid Here comes the comeback!!! #SixersIn7",FALSE,0,"sixers",2018-05-07 22:02:40,FALSE,"993608152284389376","993612101368401921","16201775","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","APortillo21",0,FALSE,FALSE,NA,NA
"2278","Whoa https://t.co/EETByrgu4u",FALSE,0,NA,2018-05-07 22:02:38,FALSE,NA,"993612096121266179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itsthelimittt",0,FALSE,FALSE,NA,NA
"2279","@dopjawn @paulwodarczyk @CollinPetrochko @sixers @novacare I went to the two games without shirts as well, at least I got some flag Ì†æÌ¥¶Ì†ºÌøº‚Äç‚ôÇÔ∏è",FALSE,0,"dopjawn",2018-05-07 22:02:38,FALSE,"993584467745951749","993612094141497346","375724618","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itskylemazzanti",0,FALSE,FALSE,NA,NA
"2280","Sixers will come back from being down 3-0 you heard it here first",FALSE,1,NA,2018-05-07 22:02:38,FALSE,NA,"993612093009092608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_hamatisay",0,FALSE,FALSE,NA,NA
"2281","SIXERS IN 7",FALSE,0,NA,2018-05-07 22:02:37,FALSE,NA,"993612089704042497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mathelsss",0,FALSE,FALSE,NA,NA
"2282","YESSSSSSSSSSSSS ANYONE THAT KNOWS ME UNDERSTANDS HOW MUCH I WANTED ROCO OUT OF THE STARTING LINEUP https://t.co/iYersCy3gt",FALSE,1,NA,2018-05-07 22:02:36,FALSE,NA,"993612087376203776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_DG23_",0,FALSE,FALSE,NA,NA
"2283","Sixers are on and everyone still at work lmao",FALSE,1,NA,2018-05-07 22:02:36,FALSE,NA,"993612087044792326",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fly64",0,FALSE,FALSE,NA,NA
"2284","Celtics 109 Sixers 104",FALSE,0,NA,2018-05-07 22:02:35,FALSE,NA,"993612082380668929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QGotNoRings",0,FALSE,FALSE,NA,NA
"2285","Let‚Äôs go Sixers!!!!",FALSE,0,NA,2018-05-07 22:02:35,FALSE,NA,"993612081487339520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tjprince06",0,FALSE,FALSE,NA,NA
"2286","@_dubT LETS GO https://t.co/gGzjTdSHi2",FALSE,1,"_dubT",2018-05-07 22:02:33,FALSE,NA,"993612075913105408","590405066","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbeck3319",0,FALSE,FALSE,NA,NA
"2287","Let‚Äôs go @sixers don‚Äôt go out like this!! #NBAPlayoffs2018",FALSE,0,NA,2018-05-07 22:02:32,FALSE,NA,"993612070191972353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CK_DKLegends",0,FALSE,FALSE,NA,NA
"2288","I‚Äôm hoping to see this young Sixers team show some heart and grit and not get swept on home court today. Anything can happen!",FALSE,0,NA,2018-05-07 22:02:32,FALSE,NA,"993612068539383808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josey_orr",0,FALSE,FALSE,NA,NA
"2289","Sixers in 7 ??? Ì†ΩÌ±ÄÌ†ΩÌπè https://t.co/2NAOeYVAYo",FALSE,0,NA,2018-05-07 22:02:32,FALSE,NA,"993612067956580352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayotobz",0,FALSE,FALSE,NA,NA
"2290","Sixers better fucking win",FALSE,0,NA,2018-05-07 22:02:31,FALSE,NA,"993612067197345792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ashley______1",0,FALSE,FALSE,NA,NA
"2291","@sixers @celtics @Toyota @BenSimmons25 @TJMcConnell @JJRedick @dariosaric @JoelEmbiid I said this Saturday lmaoooo‚Ä¶ https://t.co/0jaeqNty7m",FALSE,1,"sixers",2018-05-07 22:02:30,TRUE,"993608152284389376","993612062759768064","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samjenkinsTTP",0,FALSE,FALSE,NA,NA
"2292","Bellinelli over 11.5 points // Sixers -6 (-130)",FALSE,0,NA,2018-05-07 22:02:30,FALSE,NA,"993612059475693569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bgbuckets88",0,FALSE,FALSE,NA,NA
"2293","Imma need sixers to get this dub",FALSE,0,NA,2018-05-07 22:02:28,FALSE,NA,"993612052873625600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","almightyShad_",0,FALSE,FALSE,NA,NA
"2294","In a year when the Eagles won a Superbowl and a 16-seed beat a 1-seed in the NCAA Tournament...

why can't the‚Ä¶ https://t.co/O7jvCpCq1P",FALSE,0,NA,2018-05-07 22:02:28,TRUE,NA,"993612052013993987",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jakemagida",0,FALSE,FALSE,NA,NA
"2295","Any bets on Sixers &gt; Celtics ??!! $5-$20 Paypal. ONLY people i TRUST",FALSE,0,NA,2018-05-07 22:02:28,FALSE,NA,"993612051296718848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Consilenced",0,FALSE,FALSE,NA,NA
"2296","JROLLLLLLLL https://t.co/giN2CxhIxP",FALSE,1,NA,2018-05-07 22:02:27,FALSE,NA,"993612049145122817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RachelZerbe",0,FALSE,FALSE,NA,NA
"2297","@sixers why? https://t.co/JHtuYYN2sl",FALSE,0,"sixers",2018-05-07 22:02:26,FALSE,NA,"993612043843497984","16201775","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LOUisButIsnt",0,FALSE,FALSE,NA,NA
"2298","I think Sixers should win tonight. All the pressure in the world on them... if they don't win, you gotta fire Brown &amp; get them a coach.",FALSE,2,NA,2018-05-07 22:02:26,FALSE,NA,"993612042614423552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lying_movements",1,FALSE,FALSE,NA,NA
"2299","@sixers @celtics @Toyota @BenSimmons25 @TJMcConnell @JJRedick @dariosaric @JoelEmbiid TJ deserves it more than RoCo",FALSE,0,"sixers",2018-05-07 22:02:25,FALSE,"993608152284389376","993612041956069376","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexPolen",0,FALSE,FALSE,NA,NA
